concept_id,ar,datatyp,geografi,ssyk,bristvarde,ingress,stycke1,stycke2,stycke3
PHJN_fva_yxs,2026,Bristindex,Riket,2226,5.0,"Bedömningen för sjuksköterskor inom akutsjukvård är en samlad bedömning för anestesisjuksköterskor, intensivvårdssjuksköterskor, ambulanssjuksköterskor m.fl.. Det finns cirka 10100 yrkesverksamma sjuksköterskor inom akutsjukvård i Sverige, varav cirka 70 procent är kvinnor och 30 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för sjuksköterskor inom akutsjukvård under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för sjuksköterskor inom akutsjukvård kommer vara mycket stora. Yrkes kräver legitimation.,
6eAB_cbY_i9T,2022,Bristindex,Riket,2227,5.0," Det finns cirka 9900 yrkesverksamma geriatriksjuksköterskor i Sverige, varav cirka 91 procent är kvinnor och 9 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för geriatriksjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för geriatriksjuksköterskor kommer vara mycket stora. Yrkes kräver legitimation.,
6eAB_cbY_i9T,2026,Bristindex,Riket,2227,5.0," Det finns cirka 9900 yrkesverksamma geriatriksjuksköterskor i Sverige, varav cirka 91 procent är kvinnor och 9 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för geriatriksjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för geriatriksjuksköterskor kommer vara mycket stora. Yrkes kräver legitimation.,
dyWo_sDb_MLQ,2022,Bristindex,Riket,2228,5.0,"Bedömningen för sjuksköterskor inom akutsjukvård är en samlad bedömning för anestesisjuksköterskor, intensivvårdssjuksköterskor, ambulanssjuksköterskor m.fl.. Det finns cirka 10100 yrkesverksamma sjuksköterskor inom akutsjukvård i Sverige, varav cirka 70 procent är kvinnor och 30 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för sjuksköterskor inom akutsjukvård under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för sjuksköterskor inom akutsjukvård kommer vara mycket stora. Yrkes kräver legitimation.,
dyWo_sDb_MLQ,2026,Bristindex,Riket,2228,5.0,"Bedömningen för sjuksköterskor inom akutsjukvård är en samlad bedömning för anestesisjuksköterskor, intensivvårdssjuksköterskor, ambulanssjuksköterskor m.fl.. Det finns cirka 10100 yrkesverksamma sjuksköterskor inom akutsjukvård i Sverige, varav cirka 70 procent är kvinnor och 30 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för sjuksköterskor inom akutsjukvård under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för sjuksköterskor inom akutsjukvård kommer vara mycket stora. Yrkes kräver legitimation.,
cuaN_Rj5_YCc,2022,Bristindex,Riket,2231,5.0," Det finns cirka 3200 yrkesverksamma operationssjuksköterskor i Sverige, varav cirka 94 procent är kvinnor och 6 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för operationssjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för operationssjuksköterskor kommer vara mycket stora. Yrkes kräver legitimation.,
cuaN_Rj5_YCc,2026,Bristindex,Riket,2231,5.0," Det finns cirka 3200 yrkesverksamma operationssjuksköterskor i Sverige, varav cirka 94 procent är kvinnor och 6 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för operationssjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för operationssjuksköterskor kommer vara mycket stora. Yrkes kräver legitimation.,
NFUg_y9y_1TY,2022,Bristindex,Riket,2232,4.0,"Bedömningen för barnsjuksköterskor och skolsköterskor är en samlad bedömning för barnsjuksköterskor, skolsköterskor. Det finns cirka 7600 yrkesverksamma barnsjuksköterskor och skolsköterskor i Sverige, varav cirka 98 procent är kvinnor och 2 procent är män.","Arbetsförmedlingen bedömer att det kommer vara liten konkurrens om jobben för barnsjuksköterskor och skolsköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för barnsjuksköterskor och skolsköterskor kommer vara stora. Yrkes kräver legitimation.,
NFUg_y9y_1TY,2026,Bristindex,Riket,2232,4.0,"Bedömningen för barnsjuksköterskor och skolsköterskor är en samlad bedömning för barnsjuksköterskor, skolsköterskor. Det finns cirka 7600 yrkesverksamma barnsjuksköterskor och skolsköterskor i Sverige, varav cirka 98 procent är kvinnor och 2 procent är män.","Arbetsförmedlingen bedömer att det kommer vara liten konkurrens om jobben för barnsjuksköterskor och skolsköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för barnsjuksköterskor och skolsköterskor kommer vara stora. Yrkes kräver legitimation.,
Bywn_Doc_3VF,2022,Bristindex,Riket,2233,4.0,"Bedömningen för barnsjuksköterskor och skolsköterskor är en samlad bedömning för barnsjuksköterskor, skolsköterskor. Det finns cirka 7600 yrkesverksamma barnsjuksköterskor och skolsköterskor i Sverige, varav cirka 98 procent är kvinnor och 2 procent är män.","Arbetsförmedlingen bedömer att det kommer vara liten konkurrens om jobben för barnsjuksköterskor och skolsköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för barnsjuksköterskor och skolsköterskor kommer vara stora. Yrkes kräver legitimation.,
Bywn_Doc_3VF,2026,Bristindex,Riket,2233,4.0,"Bedömningen för barnsjuksköterskor och skolsköterskor är en samlad bedömning för barnsjuksköterskor, skolsköterskor. Det finns cirka 7600 yrkesverksamma barnsjuksköterskor och skolsköterskor i Sverige, varav cirka 98 procent är kvinnor och 2 procent är män.","Arbetsförmedlingen bedömer att det kommer vara liten konkurrens om jobben för barnsjuksköterskor och skolsköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för barnsjuksköterskor och skolsköterskor kommer vara stora. Yrkes kräver legitimation.,
6Fu3_qQA_9DK,2022,Bristindex,Riket,2234,4.0,"Bedömningen för grundutbildade sjuksköterskor är en samlad bedömning för grundutbildade sjuksköterskor, företagssköterskor. Det finns cirka 49900 yrkesverksamma grundutbildade sjuksköterskor i Sverige, varav cirka 89 procent är kvinnor och 11 procent är män.","Arbetsförmedlingen bedömer att det kommer vara liten konkurrens om jobben för grundutbildade sjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för grundutbildade sjuksköterskor kommer vara stora. Yrkes kräver legitimation.,
6Fu3_qQA_9DK,2026,Bristindex,Riket,2234,4.0,"Bedömningen för grundutbildade sjuksköterskor är en samlad bedömning för grundutbildade sjuksköterskor, företagssköterskor. Det finns cirka 49900 yrkesverksamma grundutbildade sjuksköterskor i Sverige, varav cirka 89 procent är kvinnor och 11 procent är män.","Arbetsförmedlingen bedömer att det kommer vara liten konkurrens om jobben för grundutbildade sjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för grundutbildade sjuksköterskor kommer vara stora. Yrkes kräver legitimation.,
1tGC_fXC_mxX,2022,Bristindex,Riket,2235,5.0," Det finns cirka 3300 yrkesverksamma röntgensjuksköterskor i Sverige, varav cirka 80 procent är kvinnor och 20 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för röntgensjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för röntgensjuksköterskor kommer vara mycket stora. Yrkes kräver legitimation.,
1tGC_fXC_mxX,2026,Bristindex,Riket,2235,5.0," Det finns cirka 3300 yrkesverksamma röntgensjuksköterskor i Sverige, varav cirka 80 procent är kvinnor och 20 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för röntgensjuksköterskor under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för röntgensjuksköterskor kommer vara mycket stora. Yrkes kräver legitimation.,
VYeq_GDF_a2g,2022,Bristindex,Riket,2241,5.0," Det finns cirka 9000 yrkesverksamma psykologer i Sverige, varav cirka 73 procent är kvinnor och 27 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för psykologer under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för psykologer kommer vara mycket stora. Yrkes kräver legitimation.,
VYeq_GDF_a2g,2026,Bristindex,Riket,2241,5.0," Det finns cirka 9000 yrkesverksamma psykologer i Sverige, varav cirka 73 procent är kvinnor och 27 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för psykologer under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för psykologer kommer vara mycket stora. Yrkes kräver legitimation.,
HPxT_fQJ_zwT,2022,Bristindex,Riket,2260,5.0," Det finns cirka 6600 yrkesverksamma tandläkare i Sverige, varav cirka 61 procent är kvinnor och 39 procent är män.","Arbetsförmedlingen bedömer att det kommer vara mycket liten konkurrens om jobben för tandläkare under det närmaste året. Det innebär att personer som har den utbildning eller erfarenhet som krävs kommer ha mycket stora möjligheter till arbete, men beroende på inriktning inom yrket kan arbetsmarknaden variera.",Även på fem års sikt bedömer Arbetsförmedlingen att möjligheterna till arbete för tandläkare kommer vara mycket stora. Yrkes kräver legitimation.,
